timestamp,open,high,low,close,volume
2019-11-18,56.5700,56.8100,55.7300,56.2700,1182381
2019-11-15,56.1800,56.9300,55.8600,56.6300,1108504
2019-11-14,56.2400,56.9100,55.7100,56.0300,1017964
2019-11-13,56.3800,57.1600,55.9800,56.4800,1709008
2019-11-12,55.7000,56.3500,55.2900,56.1600,2994661
2019-11-11,57.1100,57.5700,55.6000,55.7000,2273688
2019-11-08,57.1100,57.5100,56.6500,57.4200,2699371
2019-11-07,58.1500,60.1500,56.7600,57.0800,4773058
2019-11-06,55.0500,55.9150,54.8600,55.5900,1977174
2019-11-05,56.2500,56.2900,54.7900,54.9000,1789561
2019-11-04,55.7500,56.4400,54.8600,56.1100,1258669
2019-11-01,54.9600,55.8365,54.9600,55.4500,857110
2019-10-31,55.1700,55.3200,54.4950,54.7800,971190
2019-10-30,54.1800,55.3550,54.0800,55.3300,1179873
2019-10-29,53.1700,54.3500,53.1400,54.0900,1049493
2019-10-28,53.2500,53.6600,53.1650,53.3500,960356
2019-10-25,52.7900,53.4450,52.7450,53.0750,1238627
2019-10-24,54.6300,54.7300,52.8200,53.0800,1511827
2019-10-23,54.2800,54.6500,54.1800,54.4000,1134563
2019-10-22,55.0400,55.3100,54.2450,54.4100,1394476
2019-10-21,55.4400,55.5000,54.9200,55.0600,1332165
2019-10-18,54.8600,55.4450,54.8100,54.9000,1515542
2019-10-17,54.0300,55.0650,53.8800,54.9500,1316106
2019-10-16,53.7700,54.2400,53.4900,53.9100,1291322
2019-10-15,53.5500,53.9900,53.3200,53.7400,1049961
2019-10-14,54.1600,54.2300,53.3500,53.4900,844402
2019-10-11,54.4100,54.6500,54.0800,54.1100,986398
2019-10-10,53.5800,53.9850,53.3000,53.9100,761043
2019-10-09,53.5800,54.4100,53.0100,53.5600,1033002
2019-10-08,53.8300,53.8800,53.0650,53.3100,2339214
2019-10-07,53.4400,54.0350,53.2800,53.9400,1523625
2019-10-04,52.8400,53.7150,52.0295,53.6300,1323462
2019-10-03,51.8100,52.5700,51.3500,52.4800,1109909
2019-10-02,53.3900,53.4600,51.6600,51.7400,2696989
2019-10-01,53.5700,53.7700,52.9400,53.4900,1425387
2019-09-30,53.0200,53.5300,52.6900,53.3100,1402439
2019-09-27,53.0000,53.5000,52.6250,52.8800,1730498
2019-09-26,53.2400,53.7300,53.1600,53.3800,1174848
2019-09-25,52.8800,53.3500,52.4400,53.2100,1905929
2019-09-24,52.5500,53.6500,52.2800,53.0400,2179101
