timestamp,open,high,low,close,volume
2018-05-25,122.4000,122.5200,120.0000,121.5000,136649
2018-05-24,127.0000,127.5000,120.0000,122.0000,94097
2018-01-30,0.4000,0.4000,0.3900,0.3900,23500
2018-01-29,0.3800,0.3800,0.3800,0.3800,0
2018-01-26,0.4000,0.4000,0.3700,0.3800,163000
2018-01-25,0.4200,0.4200,0.3950,0.3950,53000
2018-01-24,0.4100,0.4500,0.4100,0.4300,66550
2018-01-23,0.4500,0.4500,0.3900,0.3900,255700
2018-01-22,0.4850,0.4850,0.4400,0.4500,63400
2018-01-19,0.4000,0.4300,0.4000,0.4200,9000
2018-01-18,0.4200,0.4200,0.3800,0.3900,104000
2018-01-17,0.4250,0.4250,0.3800,0.3900,441984
2018-01-16,0.3800,0.4150,0.3650,0.3900,261679
2018-01-12,0.3600,0.3600,0.3600,0.3600,10500
2018-01-11,0.3350,0.3350,0.3200,0.3200,43450
2018-01-10,0.3100,0.3750,0.3100,0.3500,46300
2018-01-09,0.2950,0.3200,0.2850,0.3200,70100
2018-01-08,0.3200,0.3200,0.3000,0.3000,30900
2018-01-05,0.3500,0.3550,0.3250,0.3250,13993
2018-01-04,0.3550,0.3550,0.3100,0.3250,42530
2018-01-03,0.3500,0.3800,0.3500,0.3600,38137
2018-01-02,0.3300,0.3500,0.3200,0.3500,78500
2017-12-29,0.2900,0.3300,0.2900,0.3000,108000
2017-12-28,0.2950,0.2950,0.2800,0.2800,72400
2017-12-27,0.2900,0.2950,0.2850,0.2900,42000
2017-12-26,0.2850,0.2850,0.2850,0.2850,0
2017-12-22,0.3000,0.3100,0.2800,0.2850,29742
2017-12-21,0.2850,0.3100,0.2850,0.3100,10508
2017-12-20,0.3000,0.3050,0.3000,0.3050,35500
2017-12-19,0.3150,0.3150,0.2950,0.2950,36000
2017-12-18,0.2800,0.3150,0.2800,0.3000,88500
2017-12-15,0.2750,0.3000,0.2750,0.2800,100300
2017-12-14,0.2700,0.2700,0.2600,0.2600,45000
2017-12-13,0.2550,0.2900,0.2550,0.2900,70250
2017-12-12,0.2500,0.2600,0.2500,0.2600,67000
2017-12-11,0.2600,0.2600,0.2500,0.2500,572217
2017-12-08,0.2600,0.2600,0.2500,0.2550,50000
2017-12-07,0.2650,0.2700,0.2550,0.2550,77950
2017-12-06,0.2700,0.2700,0.2700,0.2700,24350
2017-12-05,0.2700,0.2700,0.2700,0.2700,1000
2017-12-04,0.2700,0.2800,0.2600,0.2650,37800
2017-12-01,0.2950,0.2950,0.2950,0.2950,0
2017-11-30,0.3000,0.3000,0.2950,0.2950,15700
2017-11-29,0.2900,0.3100,0.2900,0.2950,41700
2017-11-28,0.2850,0.2900,0.2850,0.2850,40000
2017-11-27,0.2600,0.2800,0.2600,0.2800,40500
2017-11-24,0.2500,0.2500,0.2500,0.2500,16000
2017-11-22,0.2700,0.2700,0.2500,0.2500,66950
2017-11-21,0.2650,0.2700,0.2550,0.2700,70100
2017-11-20,0.2700,0.2700,0.2700,0.2700,2000
2017-11-17,0.2800,0.2800,0.2800,0.2800,3500
2017-11-16,0.2600,0.2800,0.2600,0.2750,78263
2017-11-15,0.2500,0.2600,0.2450,0.2600,21200
2017-11-14,0.2500,0.2500,0.2500,0.2500,1400
2017-11-13,0.2500,0.2550,0.2400,0.2550,98500
2017-11-10,0.2450,0.2500,0.2400,0.2400,32200
2017-11-09,0.2400,0.2500,0.2300,0.2300,89300
2017-11-08,0.2400,0.2400,0.2350,0.2400,53000
2017-11-07,0.2400,0.2450,0.2300,0.2400,162361
2017-11-06,0.2400,0.2400,0.2350,0.2350,142523
2017-11-03,0.2500,0.2600,0.2450,0.2600,61300
2017-11-02,0.2500,0.2700,0.2500,0.2500,53093
2017-11-01,0.2600,0.2600,0.2500,0.2600,27762
2017-10-31,0.2500,0.2600,0.2450,0.2600,47500
2017-10-30,0.2600,0.2600,0.2550,0.2550,5700
2017-10-27,0.2750,0.2750,0.2550,0.2550,79300
2017-10-26,0.2550,0.2800,0.2550,0.2800,16500
2017-10-25,0.2600,0.2650,0.2550,0.2650,250196
2017-10-24,0.2650,0.2650,0.2600,0.2600,30500
2017-10-23,0.2700,0.2700,0.2650,0.2650,17200
2017-10-20,0.2900,0.2900,0.2750,0.2750,55200
2017-10-19,0.2900,0.2900,0.2850,0.2900,20400
2017-10-18,0.2850,0.2900,0.2800,0.2850,54500
2017-10-17,0.2900,0.2900,0.2850,0.2850,9345
2017-10-16,0.3000,0.3000,0.2850,0.2850,62500
2017-10-13,0.2950,0.2950,0.2850,0.2950,27891
2017-10-12,0.2900,0.2900,0.2900,0.2900,7000
2017-10-11,0.2900,0.3000,0.2900,0.3000,19600
2017-10-10,0.2900,0.3000,0.2750,0.2800,101000
2017-10-09,0.2900,0.2900,0.2900,0.2900,0
2017-10-06,0.2700,0.2950,0.2650,0.2900,67000
2017-10-05,0.2900,0.2900,0.2750,0.2750,16500
2017-10-04,0.3000,0.3000,0.2900,0.2900,6867
2017-10-03,0.2750,0.3000,0.2700,0.3000,41500
2017-10-02,0.3000,0.3000,0.2800,0.2800,13000
2017-09-29,0.2950,0.3100,0.2900,0.3000,57500
2017-09-28,0.2900,0.3000,0.2900,0.3000,50230
2017-09-27,0.2950,0.3000,0.2900,0.2900,14139
2017-09-26,0.3100,0.3100,0.2950,0.2950,47000
2017-09-25,0.3000,0.3350,0.3000,0.3100,38650
2017-09-22,0.3050,0.3050,0.2950,0.2950,48750
2017-09-21,0.3100,0.3100,0.3050,0.3050,36660
2017-09-20,0.3100,0.3400,0.3050,0.3100,64700
2017-09-19,0.3100,0.3200,0.2900,0.3200,251536
2017-09-18,0.3200,0.3300,0.3100,0.3200,68500
2017-09-15,0.3500,0.3500,0.3150,0.3150,185200
2017-09-14,0.3700,0.3750,0.3600,0.3700,18900
2017-09-13,0.3850,0.3900,0.3850,0.3850,13000
2017-09-12,0.3500,0.3900,0.3500,0.3850,23000
2017-09-11,0.3650,0.3650,0.3450,0.3500,29830
2017-09-08,0.3950,0.4000,0.3700,0.3700,101000
2017-09-07,0.4100,0.4150,0.3800,0.3800,25132
2017-09-06,0.4000,0.4050,0.3900,0.4050,36913
2017-09-05,0.4150,0.4200,0.3900,0.3950,70465
2017-09-01,0.3900,0.4200,0.3900,0.4150,80275
2017-08-31,0.3900,0.4000,0.3700,0.3700,44000
2017-08-30,0.3900,0.3900,0.3750,0.3750,30500
2017-08-29,0.3800,0.4200,0.3700,0.4100,269432
2017-08-28,0.3750,0.3800,0.3650,0.3650,166500
2017-08-25,0.3800,0.3800,0.3600,0.3600,37500
2017-08-24,0.3800,0.3950,0.3800,0.3900,24000
2017-08-23,0.4000,0.4000,0.3800,0.3900,32800
2017-08-22,0.3950,0.4000,0.3800,0.4000,31520
2017-08-21,0.3700,0.4000,0.3700,0.3900,28525
2017-08-18,0.3900,0.4000,0.3700,0.4000,114323
2017-08-17,0.3650,0.4400,0.3600,0.3600,182910
2017-08-16,0.3500,0.3600,0.3500,0.3600,1400
2017-08-15,0.3500,0.3500,0.3400,0.3500,4600
2017-08-14,0.3350,0.3400,0.3350,0.3400,89300
2017-08-11,0.3550,0.3550,0.3250,0.3350,23146
2017-08-10,0.3350,0.3500,0.3200,0.3500,46750
2017-08-09,0.3500,0.3500,0.3300,0.3300,22426
2017-08-08,0.3650,0.3650,0.3400,0.3400,8200
2017-08-07,0.3500,0.3500,0.3500,0.3500,0
2017-08-04,0.3550,0.3550,0.3400,0.3500,78250
2017-08-03,0.3500,0.3700,0.3400,0.3500,10800
2017-08-02,0.3800,0.3800,0.3800,0.3800,11500
2017-08-01,0.3800,0.3800,0.3400,0.3600,56316
2017-07-31,0.3800,0.3800,0.3800,0.3800,3511
2017-07-28,0.3850,0.4200,0.3700,0.3900,26000
2017-07-27,0.3800,0.3850,0.3650,0.3650,10600
2017-07-26,0.3600,0.3850,0.3600,0.3850,32411
2017-07-25,0.3800,0.3800,0.3700,0.3700,26808
2017-07-24,0.3900,0.4000,0.3900,0.3900,63188
2017-07-21,0.3950,0.3950,0.3850,0.3850,41000
2017-07-20,0.3850,0.3850,0.3600,0.3850,23623
2017-07-19,0.3700,0.3850,0.3700,0.3850,31800
2017-07-18,0.3400,0.3700,0.3400,0.3700,10620
2017-07-17,0.3500,0.3500,0.3500,0.3500,0
2017-07-14,0.3200,0.3500,0.3200,0.3500,18500
2017-07-13,0.3200,0.3200,0.3200,0.3200,4500
2017-07-12,0.3100,0.3250,0.3100,0.3200,44800
2017-07-11,0.3000,0.3100,0.3000,0.3100,16500
2017-07-10,0.2950,0.3400,0.2950,0.3000,31850
2017-07-07,0.3050,0.3300,0.3050,0.3050,45500
2017-07-06,0.3050,0.3050,0.3050,0.3050,5000
2017-07-05,0.3700,0.3700,0.2900,0.2900,108824
2017-07-03,0.3250,0.3250,0.3250,0.3250,0
2017-06-30,0.3500,0.3500,0.3250,0.3250,31344
2017-06-29,0.3600,0.3600,0.3450,0.3450,15500
2017-06-28,0.3850,0.3850,0.3600,0.3800,6168
2017-06-27,0.3750,0.3850,0.3750,0.3850,16100
2017-06-26,0.3600,0.3850,0.3250,0.3850,43993
2017-06-23,0.3650,0.3650,0.3600,0.3600,19230
2017-06-22,0.3500,0.3700,0.3350,0.3600,28243
2017-06-21,0.3850,0.3850,0.3650,0.3700,45470
2017-06-20,0.3700,0.3800,0.3600,0.3700,21400
2017-06-19,0.3700,0.3700,0.3600,0.3600,20000
2017-06-16,0.3700,0.3700,0.3700,0.3700,0
2017-06-15,0.3850,0.3850,0.3700,0.3700,26085
2017-06-14,0.3800,0.3900,0.3800,0.3900,12050
2017-06-13,0.3750,0.3750,0.3750,0.3750,0
2017-06-12,0.3750,0.3750,0.3750,0.3750,10325
2017-06-09,0.3800,0.3900,0.3650,0.3700,88400
2017-06-08,0.3800,0.4000,0.3800,0.3800,12000
2017-06-07,0.3900,0.3900,0.3800,0.3850,21000
2017-06-06,0.3800,0.4000,0.3800,0.4000,31650
2017-06-05,0.4000,0.4000,0.3900,0.4000,28500
2017-06-02,0.3800,0.4000,0.3700,0.3900,17950
2017-06-01,0.4000,0.4000,0.3850,0.3850,11900
2017-05-31,0.3850,0.4000,0.3850,0.4000,32500
2017-05-30,0.3800,0.3900,0.3700,0.3900,20100
2017-05-26,0.3800,0.3800,0.3650,0.3650,15000
2017-05-25,0.3700,0.3700,0.3700,0.3700,8500
2017-05-24,0.3900,0.4100,0.3650,0.3750,72411
2017-05-23,0.3800,0.4000,0.3650,0.3800,91400
2017-05-22,0.3600,0.3600,0.3600,0.3600,0
2017-05-19,0.3800,0.3800,0.3450,0.3600,199450
2017-05-18,0.3800,0.3800,0.3650,0.3700,42000
2017-05-17,0.3950,0.4100,0.3800,0.3800,40000
2017-05-16,0.3700,0.3750,0.3700,0.3750,4000
2017-05-15,0.4150,0.4200,0.3850,0.4000,21000
2017-05-12,0.3800,0.4100,0.3800,0.4000,48700
2017-05-11,0.3700,0.3800,0.3600,0.3800,27000
2017-05-10,0.3400,0.3600,0.3400,0.3600,10300
2017-05-09,0.3500,0.3500,0.3400,0.3400,9000
