timestamp,open,high,low,close,volume
2020-02-21,73.5400,73.9300,73.1100,73.6000,679530
2020-02-20,73.1900,74.4900,73.0800,74.1300,664172
2020-02-19,73.0000,73.4300,72.3900,73.1600,801159
2020-02-18,73.9000,74.1700,71.7800,72.7000,1439666
2020-02-14,75.0900,75.1700,73.7450,74.7300,799805
2020-02-13,75.0900,75.7200,74.4450,75.0300,654889
2020-02-12,75.5000,76.7600,75.0000,75.6800,772195
2020-02-11,73.7300,75.4300,73.5400,74.3000,703315
2020-02-10,72.0800,73.4000,71.9000,73.1300,1079539
2020-02-07,73.0000,73.7300,72.1150,72.3800,891941
2020-02-06,75.8000,75.8800,73.3100,73.9100,1113694
2020-02-05,73.9600,75.5100,73.6200,75.4700,1485078
2020-02-04,73.3500,74.1900,72.8100,73.0800,1198465
2020-02-03,71.6500,72.7500,71.1700,72.2000,1431049
2020-01-31,69.6900,73.1700,69.6400,71.2700,2693151
2020-01-30,69.8300,69.9200,68.5800,69.5500,2051759
2020-01-29,70.5100,71.6400,70.4600,70.8300,1315326
2020-01-28,70.2900,70.8100,69.7500,70.1500,1523727
2020-01-27,71.0900,71.4900,69.8100,69.8300,1959871
2020-01-24,74.1500,74.1500,72.9000,73.1700,1472461
2020-01-23,72.9800,74.1700,71.6200,74.0600,1355986
2020-01-22,75.6600,75.9600,73.4300,73.5400,1213791
2020-01-21,76.9900,77.0600,75.2200,75.7100,715853
2020-01-17,77.1300,77.6500,76.6822,77.4500,1342988
2020-01-16,76.4600,76.9400,75.9700,76.9300,713919
2020-01-15,75.8300,76.6600,75.6600,76.2000,604101
2020-01-14,76.5900,77.4144,76.1200,76.5300,1172131
2020-01-13,75.1000,76.3050,74.8600,76.1900,828833
2020-01-10,75.4900,76.0500,74.6500,74.7900,707487
2020-01-09,75.2500,75.6800,74.3600,75.3700,1013914
2020-01-08,75.1400,75.4900,74.2700,75.2000,965854
2020-01-07,74.6200,75.7800,74.1800,74.9800,1434061
2020-01-06,75.6400,76.8400,75.4000,75.5100,1274582
2020-01-03,77.4000,77.5800,75.9300,75.9500,1461473
2020-01-02,80.4000,80.4000,78.5650,78.6700,1186994
2019-12-31,78.3000,79.4100,78.0500,79.2600,895826
2019-12-30,78.3400,78.8700,77.9600,78.3500,556830
2019-12-27,79.2600,79.2600,78.2200,78.3400,646369
2019-12-26,79.1700,79.1700,78.2600,78.8600,282379
2019-12-24,79.1300,79.2400,78.6550,79.0200,162459
2019-12-23,78.5000,79.0300,78.0478,78.9200,509898
2019-12-20,80.2700,80.2700,78.4900,78.5700,2856076
2019-12-19,80.0300,80.4200,79.3600,79.9100,991175
2019-12-18,79.4100,79.8300,78.7750,79.7600,875470
2019-12-17,78.9200,79.5000,78.6800,79.4000,1326951
2019-12-16,79.5100,79.9000,78.7300,78.9200,1067572
2019-12-13,79.5900,80.1900,78.2100,78.5700,1025036
2019-12-12,76.9800,80.1000,76.7600,79.9500,1250934
2019-12-11,76.6700,77.2500,76.3800,77.0300,719077
2019-12-10,77.0700,77.1800,75.9300,76.2500,762765
2019-12-09,77.7900,77.9050,77.0200,77.4100,703870
2019-12-06,76.8300,78.0000,76.1600,77.5000,1268675
2019-12-05,75.5900,75.9900,75.0600,75.6900,1108996
2019-12-04,76.3800,77.0400,74.9750,75.0200,1672954
2019-12-03,76.9000,77.1700,75.3000,75.5200,1383441
2019-12-02,78.8100,79.7900,78.3700,78.3800,930872
2019-11-29,78.7100,79.0700,78.2800,78.3700,298177
2019-11-27,78.6400,79.2450,78.0500,79.0900,678733
2019-11-26,79.1100,79.4900,78.3700,78.4100,1091575
2019-11-25,78.0200,79.2900,77.5500,79.1600,926361
2019-11-22,78.1300,79.0700,77.4700,77.5900,989810
2019-11-21,77.0600,77.8900,76.5100,77.5700,764763
2019-11-20,77.8000,78.3400,76.5500,76.8700,868356
2019-11-19,79.6700,79.6700,77.9800,78.4600,751107
2019-11-18,79.3000,79.3000,77.9600,79.2700,918124
2019-11-15,80.5000,80.5356,79.4100,79.6700,787306
2019-11-14,79.6500,80.3600,79.3500,79.8300,839598
2019-11-13,81.2700,81.3600,79.9000,79.9700,916127
2019-11-12,82.7300,83.2800,81.9000,82.3600,1136910
2019-11-11,83.1500,83.4000,82.3100,82.6800,739644
2019-11-08,82.3800,83.9900,81.7000,83.9000,1610016
2019-11-07,82.0500,83.1000,81.5500,82.9600,1674092
2019-11-06,80.9700,81.4400,80.1000,81.0900,908926
2019-11-05,81.3600,82.2600,80.9700,81.3400,1439481
2019-11-04,80.0000,81.0450,79.6500,81.0000,1023263
2019-11-01,76.8500,79.3600,76.4210,78.9700,971892
2019-10-31,76.8800,76.9900,74.8750,76.0400,930224
2019-10-30,77.4800,77.4800,76.1600,77.2000,988765
2019-10-29,77.7100,78.9900,77.4000,78.1500,932816
2019-10-28,76.8200,79.0000,76.5100,78.1500,2412162
2019-10-25,73.1900,77.2700,71.7100,76.2800,3243599
2019-10-24,75.6200,75.9700,74.0400,75.0500,1353215
2019-10-23,74.3700,74.9100,73.5400,74.8200,870239
2019-10-22,73.5200,74.5300,72.1900,74.2300,640938
2019-10-21,74.1000,74.3050,73.2800,73.6200,961655
2019-10-18,72.6500,73.2900,72.5900,73.0900,791219
2019-10-17,73.3900,73.7100,72.1700,72.7200,643505
2019-10-16,73.6300,74.9500,72.9800,73.0500,984675
2019-10-15,72.4400,73.8200,72.1400,72.9200,720055
2019-10-14,71.7300,72.5600,70.9700,72.2900,958174
2019-10-11,71.2600,73.5200,71.2600,72.6100,1073124
2019-10-10,69.8300,70.5600,69.1200,69.7900,883420
2019-10-09,69.4600,69.7700,68.7100,69.3500,916667
2019-10-08,69.8400,69.8400,68.6400,68.6400,1020423
2019-10-07,70.8900,71.4250,70.1300,70.4100,620106
2019-10-04,70.7600,71.4050,70.2300,71.0700,787414
2019-10-03,69.8600,70.8400,69.1200,70.8200,790038
2019-10-02,70.6200,71.2000,69.6600,70.1000,945302
2019-10-01,74.2200,74.8525,71.5200,71.6900,780043
2019-09-30,73.2700,73.9400,72.8050,73.8300,772860
2019-09-27,72.8500,73.7200,72.5300,73.2900,1092835
2019-09-26,72.8200,73.1500,71.7700,72.4500,672736
2019-09-25,70.7300,72.9100,70.4700,72.6700,830322
2019-09-24,72.3400,72.7100,70.7400,70.8900,1213737
2019-09-23,71.2500,72.8600,70.9600,72.4100,1024470
2019-09-20,72.5400,73.5600,72.0900,72.3300,1557812
2019-09-19,72.2100,73.1700,71.8700,72.3700,1020249
2019-09-18,72.4600,72.8400,71.4000,72.0700,1171789
2019-09-17,73.3300,73.8100,71.5500,72.6900,1153744
2019-09-16,74.9100,75.9200,74.0000,74.2900,1490505
2019-09-13,74.9100,75.9900,74.4700,75.4700,1168145
2019-09-12,74.4700,74.8600,72.6600,74.6700,1830027
2019-09-11,73.6200,74.9500,71.7600,74.6400,1443492
2019-09-10,71.0200,74.5900,70.8300,74.3300,1938434
2019-09-09,68.7900,70.6100,68.6500,70.4600,1084216
2019-09-06,67.6500,68.3100,66.8000,68.0500,979729
2019-09-05,66.1000,68.0300,66.1000,67.4900,1106816
2019-09-04,65.7400,65.9964,64.6900,65.0800,890717
2019-09-03,64.4000,64.7200,63.6500,64.3100,830550
2019-08-30,65.5600,66.4300,65.1400,65.3700,1366497
2019-08-29,63.7800,65.3300,63.5500,64.5800,926517
